key_a,key_b,branch_epoch_a,branch_epoch_b,model_id_a,model_id_b,clean_accuracy,clean_loss,acc_corr_3,loss_corr_3
110_3,250_4,110,250,3,4,72.3,1.3790438369750977,41.236315789473686,2.776540784032721
80_4,120_2,80,120,4,2,72.89,1.4460293695449828,41.33052631578947,2.846524628277829
70_2,240_1,70,240,2,1,1.76,4.594458694458008,,
250_2,290_3,250,290,2,3,79.25,0.9825228523254396,53.33052631578947,2.244021187862597
130_1,280_4,130,280,1,4,1.0,4.731483246612549,,
110_2,240_4,110,240,2,4,72.69,1.3299713800430295,40.624736842105264,2.8631184123189826
60_4,280_2,60,280,4,2,56.02,2.3201281112670897,25.43894736842105,3.608355576324463
160_4,200_1,160,200,4,1,14.52,4.002586477661133,6.387368421052631,4.554703348360564
200_3,240_3,200,240,3,3,80.05,0.9550358227729796,54.3478947368421,2.205972526861492
120_2,160_1,120,160,2,1,1.0,4.64332954864502,,
130_1,260_4,130,260,1,4,1.0,4.734373635101318,,
120_2,210_4,120,210,2,4,19.55,4.006186111831665,7.781578947368421,4.744356320752596
60_2,140_3,60,140,2,3,53.12,2.474819464111328,23.71052631578948,3.661320677124827
160_3,260_1,160,260,3,1,78.38,1.0202047794342042,50.80631578947368,2.362684017146261
170_1,290_3,170,290,1,3,1.0,4.627026750183106,,
90_1,190_1,90,190,1,1,1.0,4.749557480621338,,
120_4,150_3,120,150,4,3,71.96,1.3512154544830322,40.15052631578948,2.889184728883442
130_4,190_4,130,190,4,4,38.21,2.945743606185913,15.44263157894737,4.390004465183459
50_1,170_1,50,170,1,1,1.12,4.669041019439697,,
60_1,170_3,60,170,1,3,1.0,4.6795142517089845,,
170_2,230_4,170,230,2,4,67.54,1.4943965841293334,34.5921052631579,3.3371668120635185
80_2,180_3,80,180,2,3,65.0,1.7897240026474,33.03684210526316,3.2151556099439924
70_2,190_3,70,190,2,3,61.3,2.049552249908447,30.312105263157893,3.368142123573705
80_3,140_4,80,140,3,4,52.19,2.344718389892578,23.205789473684213,3.734310810390272
240_3,260_4,240,260,3,4,79.33,0.9765948932647706,53.69894736842105,2.2260701438853614
240_1,250_3,240,250,1,3,9.1,4.687598817443848,4.447894736842105,5.250429379151997
140_3,250_1,140,250,3,1,26.26,3.6285490451812734,9.947894736842104,4.6648024987672505
140_2,300_2,140,300,2,2,78.86,1.0230237788200378,50.96684210526316,2.3640546205570825
70_3,180_2,70,180,3,2,36.16,3.1902450946807863,15.577894736842106,4.009472009277343
140_3,170_3,140,170,3,3,77.04,1.116633988571167,48.03684210526316,2.4799065819288555
160_4,270_3,160,270,4,3,79.07,0.9961437183380129,52.112631578947365,2.353462533880535
60_4,140_2,60,140,4,2,62.21,2.057834227371216,30.356315789473683,3.358051845369841
110_3,120_4,110,120,3,4,68.82,1.5250975610733033,35.60578947368421,3.1034076961517334
100_3,220_2,100,220,3,2,67.33,1.662409995651245,35.257894736842104,3.0869112819772018
60_1,280_2,60,280,1,2,1.0,4.679460320281982,,
140_4,150_2,140,150,4,2,79.06,1.0013960436820983,52.798421052631575,2.295733595305995
70_1,140_2,70,140,1,2,1.0,4.651011116027832,,
240_1,240_4,240,240,1,4,44.23,2.6637216762542724,18.063684210526315,4.575280400768079
50_2,200_3,50,200,2,3,48.36,2.7015345882415773,22.14684210526316,3.7340207788166246
80_4,150_2,80,150,4,2,72.19,1.475832043647766,40.18684210526315,2.8846677520350408
160_2,240_4,160,240,2,4,76.62,1.0978380688667295,46.99368421052632,2.582858145573265
250_2,270_3,250,270,2,3,79.37,0.982517821788788,52.992105263157896,2.266401675520445
110_1,270_4,110,270,1,4,1.0,4.649492210388184,,
160_2,280_4,160,280,2,4,79.39,0.9956776677131652,52.57526315789473,2.2867671923988744
60_1,120_3,60,120,1,3,1.0,4.681905187988281,,
60_1,270_1,60,270,1,1,1.0,4.679240893554687,,
200_2,260_2,200,260,2,2,79.87,0.960953289413452,53.71421052631579,2.256001546372865
230_1,280_2,230,280,1,2,5.48,4.658473449707032,3.054210526315789,5.036707882288883
140_1,150_4,140,150,1,4,1.0,4.693788111114502,,
100_2,150_1,100,150,2,1,1.0,4.68515167388916,,
60_1,70_1,60,70,1,1,1.0,4.827258145904541,,
130_2,230_3,130,230,2,3,77.34,1.0794496693611144,49.143157894736845,2.435320243162858
90_1,300_2,90,300,1,2,1.0,4.7145916015625,,
130_4,200_3,130,200,4,3,77.84,1.0787309701919556,49.99315789473684,2.404081773466813
230_1,290_4,230,290,1,4,7.43,4.628773476409912,3.70842105263158,5.139792256003932
200_2,230_1,200,230,2,1,3.21,4.585235695648193,,
50_1,290_1,50,290,1,1,1.0,4.667631552124023,,
50_3,230_1,50,230,3,1,2.71,4.59486381149292,,
140_1,180_2,140,180,1,2,1.0,4.681108460235596,,
80_3,250_4,80,250,3,4,51.28,2.4541900020599363,23.21052631578948,3.7150052827734696
160_3,230_2,160,230,3,2,78.94,1.0106906058311462,51.525263157894734,2.319065400198886
90_1,270_2,90,270,1,2,1.0,4.717037245178223,,
70_3,160_2,70,160,3,2,34.51,3.253020547866821,14.068947368421052,4.079273025753624
80_3,230_1,80,230,3,1,2.66,4.565319513702392,,
100_1,200_3,100,200,1,3,1.0,4.637576062011719,,
120_4,290_1,120,290,4,1,77.2,1.119989869403839,48.27684210526316,2.4886121766140583
110_1,130_2,110,130,1,2,1.0,4.650755457305908,,
220_1,240_1,220,240,1,1,73.99,1.144723134613037,44.23421052631579,2.721030771295648
50_1,290_3,50,290,1,3,1.0,4.666970644378663,,
120_1,300_4,120,300,1,4,1.0,4.697940606689453,,
130_2,200_4,130,200,2,4,20.62,3.897560670852661,8.205263157894738,4.732005999253926
120_1,260_3,120,260,1,3,1.0,4.697722617340088,,
120_1,190_3,120,190,1,3,1.0,4.696692335510254,,
170_3,270_2,170,270,3,2,79.17,0.9920048590660095,52.44210526315789,2.288673214435577
200_2,270_1,200,270,2,1,79.71,0.9706921694755554,53.181578947368415,2.282742886186901
240_2,300_4,240,300,2,4,79.29,0.9817931509017944,53.21631578947368,2.248422809048703
80_1,130_3,80,130,1,3,1.0,4.683796815490723,,
50_1,300_4,50,300,1,4,1.0,4.667624909210205,,
50_1,180_1,50,180,1,1,1.0,4.668201961517334,,
160_1,300_4,160,300,1,4,1.0,4.6620072082519535,,
80_2,240_4,80,240,2,4,55.05,2.24701668548584,24.454736842105262,3.675187022520366
180_2,250_3,180,250,2,3,79.89,0.9658402938842774,53.729473684210525,2.2373293991088867
90_3,200_3,90,200,3,3,59.42,2.076140369415284,28.33736842105263,3.4517549071663303
80_1,300_2,80,300,1,2,1.0,4.687247659301758,,
90_3,150_2,90,150,3,2,55.06,2.239112738418579,25.28052631578948,3.6133814070852175
270_2,300_4,270,300,2,4,79.34,0.9865323712348938,53.08421052631579,2.2546430126943084
80_2,180_2,80,180,2,2,71.48,1.5192343980789185,40.38157894736842,2.857607556473581
160_4,230_4,160,230,4,4,79.53,0.9683589248657226,52.95368421052632,2.259461166457126
160_2,280_3,160,280,2,3,79.51,0.9861330193519592,53.28947368421053,2.249695892158308
80_3,120_4,80,120,3,4,44.96,2.676301052093506,19.17473684210526,3.9293843266938864
240_3,250_1,240,250,3,1,36.16,3.141659468460083,14.172105263157894,4.802194072020681
190_3,250_1,190,250,3,1,42.02,2.798886796951294,16.66,4.612535966290926
160_2,200_3,160,200,2,3,79.0,1.0084951830863953,51.792631578947365,2.3254791022702266
60_2,60_3,60,60,2,3,15.24,4.042185216522217,6.3052631578947365,4.461453455794485
160_4,260_2,160,260,4,2,79.31,0.9824039536476136,52.805263157894736,2.30601901246623
60_2,270_1,60,270,2,1,58.45,2.2178901782989504,27.847368421052632,3.4915457815672224
270_2,280_3,270,280,2,3,79.36,0.9851689985275268,53.42157894736842,2.240448851605465
110_4,240_2,110,240,4,2,75.45,1.2214919380187987,45.02947368421053,2.645541778544376
170_3,280_3,170,280,3,3,79.32,0.9909115346908568,52.72105263157895,2.274214518321188
170_1,210_2,170,210,1,2,1.0,4.623798661804199,,
190_2,270_1,190,270,2,1,79.52,0.9870157287597656,52.75368421052631,2.2995235624815287
120_1,180_1,120,180,1,1,1.0,4.765039163208008,,
100_2,260_1,100,260,2,1,71.15,1.395779334449768,39.24684210526316,2.9254455669101915
70_3,210_3,70,210,3,3,41.15,3.000822869873047,17.57315789473684,3.911152794386211
70_4,300_3,70,300,4,3,65.76,1.8121335651397703,33.33157894736842,3.228043347449052
150_2,160_4,150,160,2,4,77.39,1.0608140438079834,49.38631578947368,2.48813554755763
100_4,190_2,100,190,4,2,76.16,1.200361741065979,46.91894736842105,2.525685180995339
170_4,220_2,170,220,4,2,78.47,1.0009076089859008,51.23263157894737,2.390519822868548
130_2,300_1,130,300,2,1,77.52,1.0910678914070129,49.59368421052631,2.4153140329963283
130_4,300_3,130,300,4,3,78.78,1.034564726448059,51.69157894736842,2.328682261080491
110_3,150_2,110,150,3,2,70.17,1.4756116968154906,37.76052631578948,2.970159426408065
130_2,170_4,130,170,2,4,63.17,1.7629832248687745,30.13736842105263,3.5648314207378187
90_4,270_2,90,270,4,2,70.41,1.5507967901229858,38.72631578947368,2.9562705061059247
210_2,210_3,210,210,2,3,79.98,0.9581282848358156,54.4542105263158,2.199706130549782
270_4,300_3,270,300,4,3,79.32,0.9871132189750672,52.9878947368421,2.2644881028978445
140_2,210_1,140,210,2,1,2.81,4.550050839996338,,
270_2,300_2,270,300,2,2,79.25,0.984357917881012,53.1,2.2611647746638246
120_2,120_4,120,120,2,4,78.76,1.0317042655944824,52.03157894736842,2.3132743759305856
130_3,280_3,130,280,3,3,76.73,1.1539435523986816,47.742105263157896,2.4860463900214747
170_4,290_4,170,290,4,4,76.85,1.0871746591567992,47.765263157894736,2.584517428408171
150_2,270_3,150,270,2,3,79.47,0.9968438475608826,52.265263157894736,2.304393942722521
50_2,60_4,50,60,2,4,62.57,1.994782010269165,31.187894736842107,3.3023971126656786
70_3,210_2,70,210,3,2,36.58,3.1490063301086426,15.81736842105263,3.9927139645425895
50_3,260_4,50,260,3,4,14.09,4.109539962005615,5.827894736842105,4.435105454093532
220_1,280_2,220,280,1,2,6.44,4.566775045776367,3.4626315789473687,5.016982378146523
90_1,220_2,90,220,1,2,1.0,4.714858237457276,,
130_4,230_3,130,230,4,3,77.84,1.060998268699646,50.31631578947368,2.388941038513184
200_1,220_4,200,220,1,4,57.44,1.9065197383880608,25.792105263157897,3.6055300027044193
250_4,300_4,250,300,4,4,79.3,0.9848132018089294,53.032105263157895,2.261575454942804
110_1,250_1,110,250,1,1,1.0,4.651333528900146,,
90_1,260_4,90,260,1,4,1.0,4.718900376129151,,
80_2,280_1,80,280,2,1,67.25,1.6973223293304442,34.97631578947368,3.128862472925688
70_4,250_1,70,250,4,1,2.7,4.58028819732666,,
70_4,190_1,70,190,4,1,1.68,4.610220516204834,,
240_3,290_1,240,290,3,1,79.11,0.9829344709396364,53.64631578947368,2.232116893005371
70_1,260_2,70,260,1,2,1.0,4.64830076751709,,
80_3,290_2,80,290,3,2,48.42,2.606961276245117,21.16684210526316,3.84595541897824
200_1,290_3,200,290,1,3,3.9,4.523568200683593,,
90_3,250_3,90,250,3,3,59.47,2.0671519859313965,27.96736842105263,3.4738529344257554
70_3,80_4,70,80,3,4,28.76,3.426154977798462,11.772105263157894,4.180501923691599
120_2,260_3,120,260,2,3,77.68,1.104898535346985,49.073157894736845,2.435155600447404
200_2,210_4,200,210,2,4,42.83,2.7682482582092285,16.743684210526315,4.598234670739425
170_4,220_3,170,220,4,3,77.05,1.077736503982544,48.43263157894737,2.543699806715313
90_4,250_4,90,250,4,4,67.17,1.660748985671997,35.1578947368421,3.1207162091204994
60_4,90_4,60,90,4,4,76.0,1.2986231328964233,46.51315789473684,2.575978063804225
120_2,290_1,120,290,2,1,76.87,1.132661995601654,47.52736842105263,2.5149017909702502
160_1,180_2,160,180,1,2,1.0,4.657580925750732,,
130_1,240_4,130,240,1,4,1.0,4.747107189178466,,
120_3,270_2,120,270,3,2,74.68,1.249310577774048,43.92263157894737,2.6764258802012395
80_3,220_1,80,220,3,1,3.44,4.550508343505859,,
190_3,290_3,190,290,3,3,79.76,0.9653759581565856,53.59684210526316,2.243692313420145
100_3,280_1,100,280,3,1,67.17,1.6733270244598388,35.16473684210526,3.093103834644117
240_4,260_2,240,260,4,2,78.86,0.9909848069190978,52.044210526315794,2.309674696746625
150_4,230_3,150,230,4,3,79.98,0.974377087020874,52.87105263157895,2.2807674745258533
210_4,300_1,210,300,4,1,63.05,1.709133850479126,29.67736842105263,3.670389934750607
140_1,200_2,140,200,1,2,1.0,4.677819663238526,,
130_3,230_4,130,230,3,4,70.83,1.390583277130127,38.48894736842105,2.9623762489620007
90_1,260_2,90,260,1,2,1.0,4.713103131866455,,
50_1,100_2,50,100,1,2,1.0,4.658852432250977,,
120_3,190_1,120,190,3,1,1.88,4.58149846496582,,
120_2,230_2,120,230,2,2,76.11,1.1620005353927612,46.23421052631579,2.5794845195870653
60_3,250_2,60,250,3,2,22.42,3.728290874862671,9.32578947368421,4.345195847862645
210_4,220_2,210,220,4,2,73.63,1.1993175497055053,41.655789473684216,2.9123969801049485
60_3,80_1,60,80,3,1,1.0,4.687195817565918,,
50_1,170_3,50,170,1,3,1.0,4.667893502807617,,
60_3,150_3,60,150,3,3,20.33,3.798052963256836,8.284736842105263,4.360719416226839
120_4,300_4,120,300,4,4,77.38,1.1049143430709838,49.06736842105263,2.45481124473371
160_3,290_4,160,290,3,4,78.8,1.0115832098960875,51.44684210526316,2.326835172723469
150_4,180_1,150,180,4,1,1.05,4.626423123168945,,
180_1,250_4,180,250,1,4,1.52,4.597445010375977,,
80_1,220_2,80,220,1,2,1.0,4.687702352142334,,
90_1,170_2,90,170,1,2,1.0,4.716766808319092,,
90_1,190_4,90,190,1,4,1.0,4.730083743286133,,
60_3,220_3,60,220,3,3,21.57,3.7770171543121336,9.107894736842104,4.360509861855758
190_1,280_3,190,280,1,3,3.01,4.556063152313232,,
160_1,240_4,160,240,1,4,1.0,4.677115935516357,,
90_3,280_1,90,280,3,1,60.3,2.0201037227630616,28.817894736842103,3.426419827089812
90_2,140_3,90,140,2,3,67.66,1.6223237033843994,33.98263157894737,3.1955632125151787
70_3,270_1,70,270,3,1,40.22,3.005577392959595,17.268947368421053,3.926158577467266
80_2,100_3,80,100,2,3,53.46,2.3796536308288574,23.706315789473685,3.6620195809213736
50_1,100_4,50,100,1,4,1.0,4.665248572540283,,
110_2,160_1,110,160,2,1,1.0,4.645111975097656,,
80_3,130_2,80,130,3,2,45.38,2.743962334823608,19.347894736842107,3.915506603682669
70_4,190_2,70,190,4,2,66.76,1.7654728176116945,33.56315789473685,3.213725749236659
270_1,270_2,270,270,1,2,79.23,0.9912051084518432,52.82631578947369,2.270842936204609
130_2,140_1,130,140,2,1,1.0,4.690915049743652,,
190_4,210_1,190,210,4,1,70.34,1.2888920543670654,38.41578947368421,3.005606353819998
110_4,250_1,110,250,4,1,4.26,4.528646592712402,,
140_4,190_1,140,190,4,1,2.09,4.6031768569946285,,
70_1,160_1,70,160,1,1,1.0,4.649079625701904,,
140_3,290_3,140,290,3,3,77.3,1.1121561504364013,49.02052631578948,2.43526666810889
120_2,280_2,120,280,2,2,77.44,1.1061360268592837,48.44210526315789,2.4707068166833173
220_1,290_2,220,290,1,2,6.47,4.574009015655518,3.47,5.013972421264648
140_4,270_4,140,270,4,4,78.84,1.0180245972633362,51.986315789473686,2.32491413049196
70_2,150_2,70,150,2,2,68.25,1.740798939704895,36.09315789473684,3.085728902736463
110_2,160_2,110,160,2,2,77.76,1.123632523918152,49.71947368421053,2.3977932462290714
170_4,210_1,170,210,4,1,54.57,2.0310717781066896,23.616315789473685,3.9413476426977865
100_2,190_2,100,190,2,2,75.28,1.2418940410614014,45.29368421052632,2.609560798705252
70_2,130_3,70,130,2,3,58.61,2.191102639389038,27.57526315789474,3.485474633387516
160_4,280_4,160,280,4,4,79.61,0.9717652167320252,53.53684210526316,2.268303161887119
90_4,280_2,90,280,4,2,71.74,1.496859469985962,40.27578947368421,2.878777406662389
130_4,280_2,130,280,4,2,78.46,1.0390929575920105,51.245789473684205,2.350035032041449
210_2,270_3,210,270,2,3,80.04,0.9577743899345398,54.334210526315786,2.2166651486396787
120_4,150_4,120,150,4,4,78.87,1.0344704286575317,51.92526315789473,2.3450577734947204
150_1,190_1,150,190,1,1,1.0,4.847150470733642,,
50_3,280_4,50,280,3,4,14.11,4.116298336791992,5.828421052631579,4.442761033268979
70_2,240_4,70,240,2,4,51.71,2.4381664562225343,23.05,3.7518428617577806
150_1,240_4,150,240,1,4,1.0,4.707206646728515,,
130_3,150_3,130,150,3,3,75.62,1.1770969245910643,45.86684210526316,2.5677572747782658
80_3,120_3,80,120,3,3,48.07,2.631095039367676,20.46421052631579,3.848216836447465
250_1,280_4,250,280,1,4,41.07,2.868576420211792,16.19736842105263,4.666203393795615
230_2,280_2,230,280,2,2,79.62,0.9709129167556764,53.51157894736842,2.2432143105306124
180_3,240_2,180,240,3,2,79.77,0.9710912299156188,52.93421052631579,2.268612763384769
60_2,90_1,60,90,2,1,1.0,4.7047644691467285,,
110_1,280_2,110,280,1,2,1.0,4.649777239227295,,
50_2,60_1,50,60,2,1,1.0,4.678598141479492,,
70_2,140_1,70,140,2,1,1.03,4.686101314544678,,
170_4,240_3,170,240,4,3,76.36,1.1092469199180603,47.08473684210527,2.623215260370154
190_2,220_4,190,220,2,4,51.0,2.342945627593994,21.15578947368421,4.287182368569625
120_2,200_4,120,200,2,4,15.08,4.185660024261475,6.346315789473684,4.740252886320415
120_3,160_3,120,160,3,3,73.75,1.2793663818359375,42.806315789473686,2.743831755236576
250_2,250_3,250,250,2,3,79.25,0.980609154510498,53.17631578947368,2.248866029694206
60_4,190_4,60,190,4,4,5.77,4.48361120223999,3.3857894736842105,4.557322648379677
240_2,250_3,240,250,2,3,79.34,0.9777123833656312,53.25894736842105,2.2427953704984565
200_3,230_3,200,230,3,3,80.19,0.9519635330200196,53.9421052631579,2.229687390663749
220_3,260_1,220,260,3,1,79.65,0.9593007006645202,54.14368421052632,2.224315727073268
70_3,300_2,70,300,3,2,39.7,3.027782818222046,16.79578947368421,3.950700541988173
160_4,240_1,160,240,4,1,32.85,3.2455034202575685,12.876315789473685,4.786283060876947
140_4,190_4,140,190,4,4,52.01,2.225897258758545,22.391052631578948,3.994125935383847
170_4,290_3,170,290,4,3,74.01,1.2202827892303467,43.19052631578948,2.852210415177596
240_3,290_2,240,290,3,2,79.15,0.9787955634117128,53.6978947368421,2.2312511533586603
110_4,190_4,110,190,4,4,18.36,3.941040599441529,7.902631578947369,4.68786921930815
250_3,300_1,250,300,3,1,78.84,1.002205979824066,52.6621052631579,2.283121635532379
150_4,240_3,150,240,4,3,79.44,0.9787780836105346,53.304210526315785,2.2625812328639783
220_1,290_1,220,290,1,1,9.38,4.465785259246826,4.346315789473684,5.054393111700761
300_2,300_3,300,300,2,3,79.39,0.9849183333396913,52.99842105263158,2.2680425626403404
150_3,240_2,150,240,3,2,78.22,1.0479239186286926,50.2578947368421,2.3751510001835068
140_1,140_4,140,140,1,4,1.0,4.694196033477783,,
180_4,300_2,180,300,4,2,70.07,1.4133344341278076,37.24947368421053,3.194618081173144
50_4,270_3,50,270,4,3,49.01,2.713786224365234,21.59315789473684,3.815010516457809
200_1,300_4,200,300,1,4,5.0,4.481269231414795,3.0957894736842104,4.580327534685637
170_2,250_3,170,250,2,3,79.49,0.9798422319412232,52.56736842105263,2.3023506270910565
100_2,260_3,100,260,2,3,75.25,1.2604699068069458,44.85473684210526,2.6338346297916613
80_4,270_1,80,270,4,1,65.1,1.75849038066864,32.840526315789475,3.2515101591812936
100_1,120_2,100,120,1,2,1.0,4.633001216888427,,
100_1,270_2,100,270,1,2,1.0,4.635739350128174,,
90_2,190_3,90,190,2,3,69.82,1.5294243398666385,37.36368421052632,3.015147460847152
180_4,290_1,180,290,4,1,72.83,1.2678310695648194,41.234736842105264,2.940232161782917
90_3,190_3,90,190,3,3,58.95,2.095565438079834,28.522105263157894,3.433149247099224
70_1,70_4,70,70,1,4,1.0,4.653905493927002,,
100_4,280_3,100,280,4,3,75.02,1.261413229560852,45.19421052631579,2.612630209601553
80_2,130_1,80,130,2,1,1.0,4.746185678100586,,
190_4,250_2,190,250,4,2,69.61,1.4018703035354614,37.409473684210525,3.1621609058681286
50_2,200_2,50,200,2,2,51.04,2.5473732692718505,22.883684210526315,3.697000770107069
170_3,190_1,170,190,3,1,2.74,4.561175138092041,,
110_4,140_4,110,140,4,4,78.78,1.0298826586723329,52.46736842105263,2.3103408041401914
120_4,140_2,120,140,4,2,78.53,1.0478536422729492,51.71894736842105,2.3327770899120126
80_1,210_4,80,210,1,4,1.0,4.691325578308105,,
60_4,260_4,60,260,4,4,54.26,2.399623721694946,24.45947368421053,3.645171404206125
80_2,210_2,80,210,2,2,70.31,1.5725083986282349,39.060526315789474,2.929165778019553
160_1,290_4,160,290,1,4,1.0,4.66439096069336,,
150_3,260_2,150,260,3,2,77.73,1.0724342881202698,49.17578947368421,2.429993445035031
260_2,280_4,260,280,2,4,79.4,0.9868538920402526,53.05578947368421,2.258460120928915
130_1,280_3,130,280,1,3,1.0,4.728315056610107,,
240_2,290_1,240,290,2,1,79.2,0.9849962949752809,53.23315789473684,2.250851424262398
50_4,90_3,50,90,4,3,15.9,4.013408982849121,7.247894736842106,4.3919498830494135
280_1,280_4,280,280,1,4,79.33,0.990526770210266,52.99631578947369,2.263230011754287
160_3,280_3,160,280,3,3,78.83,1.009399593067169,51.57052631578947,2.320814834398972
100_2,100_3,100,100,2,3,63.72,1.805533154296875,30.595789473684206,3.376757805101496
130_3,160_1,130,160,3,1,1.0,4.651769487762452,,
90_1,210_4,90,210,1,4,1.0,4.727880574798584,,
140_1,200_3,140,200,1,3,1.0,4.676396185302735,,
160_4,300_1,160,300,4,1,78.88,1.002361848640442,52.34736842105264,2.3392969799744456
270_3,290_4,270,290,3,4,79.52,0.9853045108795166,53.03947368421053,2.267471073461833
210_1,250_2,210,250,1,2,11.45,4.250036602783204,4.916315789473684,4.694122625049792
100_3,120_4,100,120,3,4,64.78,1.736020383644104,31.73157894736842,3.2683276911584955
50_2,160_2,50,160,2,2,53.95,2.45829369430542,25.290526315789474,3.5978248571496265
120_1,130_4,120,130,1,4,1.0,4.702099082946777,,
220_3,250_2,220,250,3,2,80.04,0.9579141039848328,54.56,2.194502589240827
110_1,300_4,110,300,1,4,1.0,4.649518468475342,,
70_4,100_3,70,100,4,3,40.13,2.9474152759552004,16.68842105263158,3.987823924697073
150_1,170_2,150,170,1,2,1.0,4.689420349884033,,
230_1,300_4,230,300,1,4,6.3,4.6580490898132325,3.282631578947368,5.09709625734028
160_2,240_3,160,240,2,3,79.25,0.9930709159851074,52.96894736842105,2.259513209659175
120_4,300_3,120,300,4,3,78.26,1.078463343524933,50.18526315789474,2.398400445185209
160_3,170_1,160,170,3,1,1.71,4.627504853057862,,
70_1,260_4,70,260,1,4,1.0,4.6494128753662105,,
90_1,280_2,90,280,1,2,1.0,4.715070943450928,,
50_1,190_1,50,190,1,1,1.0,4.688714917755127,,
70_4,80_3,70,80,4,3,26.57,3.541209735107422,10.772105263157894,4.278583652677034
50_3,300_4,50,300,3,4,12.82,4.15601729888916,5.260526315789474,4.460917155617161
210_3,280_1,210,280,3,1,80.02,0.953575249004364,54.52789473684211,2.1984813936183327
100_3,250_3,100,250,3,3,66.42,1.7042148229599,34.48421052631579,3.125503775847585
100_3,100_4,100,100,3,4,62.07,1.8730749551773072,29.90578947368421,3.3504384945718866
120_2,160_3,120,160,2,3,75.33,1.2060668781280517,44.55789473684211,2.658126322435078
90_2,170_4,90,170,2,4,43.33,2.872479671096802,17.182105263157894,4.183794535988255
100_2,270_3,100,270,2,3,75.26,1.2552758922576903,44.712105263157895,2.64289951999062
120_3,180_3,120,180,3,3,74.51,1.2778104223251343,42.99263157894737,2.732952700865896
70_2,120_2,70,120,2,2,67.99,1.7455799118041992,36.7,3.072896038517199
60_1,250_3,60,250,1,3,1.0,4.680200427246094,,
90_2,120_3,90,120,2,3,67.38,1.6499024759292602,33.57421052631579,3.20419236718228
100_4,170_4,100,170,4,4,49.07,2.4277510204315185,20.55315789473684,4.034786974294562
200_4,230_1,200,230,4,1,75.76,1.0972263382911682,45.03736842105263,2.703091445290415
240_2,300_3,240,300,2,3,79.32,0.9824973074913024,52.99473684210526,2.266710656020516
110_2,140_3,110,140,2,3,74.66,1.2793527446746826,43.43210526315789,2.7206062842419274
80_3,170_1,80,170,3,1,1.0,4.615907542419434,,
240_4,250_2,240,250,4,2,79.08,0.9846272665977478,52.78526315789473,2.27205488889092
150_4,270_4,150,270,4,4,79.99,0.9787643942832946,53.20368421052632,2.2712838433968394
60_1,250_1,60,250,1,1,1.0,4.670369143676758,,
250_1,290_2,250,290,1,2,29.39,3.560334554672241,11.292105263157891,5.066103993265252
260_3,270_2,260,270,3,2,79.49,0.9835181196212768,53.25105263157894,2.2463465235258404
90_2,160_2,90,160,2,2,74.21,1.3344570178985595,43.23210526315789,2.712952910915174
150_3,210_4,150,210,3,4,67.72,1.4842250106811523,34.16473684210526,3.2811901946318778
230_2,250_2,230,250,2,2,79.79,0.9715001625061036,53.717894736842105,2.225567207200904
50_3,210_1,50,210,3,1,1.89,4.595469005584717,,
50_4,240_3,50,240,4,3,45.52,2.8410972885131835,20.065263157894737,3.865124741825305
50_4,140_2,50,140,4,2,53.95,2.476672698974609,24.62052631578948,3.646785092383937
170_3,240_4,170,240,3,4,78.72,1.0074027000427246,50.92157894736842,2.3692244966757925
120_3,160_1,120,160,3,1,1.0,4.668562701416016,,
60_1,120_2,60,120,1,2,1.0,4.686330950927735,,
90_2,270_2,90,270,2,2,72.07,1.4339655033111571,39.4578947368421,2.902172475754587
100_3,170_3,100,170,3,3,66.09,1.7045449317932129,33.86684210526316,3.1513557398846275
150_1,270_4,150,270,1,4,1.0,4.697667533874512,,
50_3,110_3,50,110,3,3,10.65,4.219980255889893,4.753157894736842,4.49987376066509
100_3,250_4,100,250,3,4,67.22,1.6581008895874023,35.40631578947369,3.0703147397794224
130_3,230_3,130,230,3,3,76.57,1.1525913955688476,47.23157894736842,2.50931704340483
80_2,170_2,80,170,2,2,71.0,1.544278454017639,39.13473684210526,2.919656814575195
90_2,300_2,90,300,2,2,72.15,1.4249093101501464,39.938947368421054,2.8902560488751057
170_3,200_2,170,200,3,2,78.89,1.003689881706238,51.44368421052632,2.357337338939466
160_4,190_4,160,190,4,4,76.16,1.1094287461280825,46.88789473684211,2.5640423891067505
60_3,300_1,60,300,3,1,20.56,3.787319673919678,8.572105263157894,4.369021173416941
80_1,300_3,80,300,1,3,1.0,4.686223845672608,,
120_1,260_2,120,260,1,2,1.0,4.697902983093262,,
220_3,300_3,220,300,3,3,79.84,0.9642384041786194,54.2842105263158,2.211585909943832
240_2,260_4,240,260,2,4,79.43,0.977918451499939,53.353157894736846,2.2439061714473523
80_4,220_2,80,220,4,2,61.58,1.9275099935531617,29.05315789473684,3.461112247226113
150_3,280_3,150,280,3,3,77.85,1.063608002948761,49.68526315789474,2.400336668687118
60_4,170_3,60,170,4,3,47.63,2.677273653030396,20.276315789473685,3.8352555139642015
50_3,200_3,50,200,3,3,12.38,4.1646588539123535,5.438421052631579,4.464382771662662
60_4,210_3,60,210,4,3,49.73,2.587238642883301,21.35,3.7911236888283177
120_3,210_3,120,210,3,3,74.96,1.2508973390579223,44.28263157894737,2.6522090121720967
100_4,270_3,100,270,4,3,75.63,1.2382107513427734,45.86,2.586459474864759
50_1,300_1,50,300,1,1,1.0,4.66670800857544,,
290_4,300_2,290,300,4,2,79.27,0.9858295280456544,53.05684210526316,2.2636537962261
