key_a,key_b,clean_accuracy_permuted,clean_loss_permuted
150_2,80_1,1.0,1331.485123828125
150_2,80_2,70.48,1.569533950805664
150_2,80_3,43.87,2.981524299240112
150_2,80_4,66.42,1.6896181322097779
150_2,90_1,1.0,504.6340734375
150_2,90_2,72.93,1.3640986958503722
150_2,90_3,53.81,2.4066550399780273
150_2,90_4,70.8,1.4492604917526246
150_3,150_3,78.36,1.0113286172866822
150_3,150_4,76.08,1.1272616510391236
150_3,160_1,1.65,4.704635476684571
150_3,160_2,75.75,1.1367308298110963
150_3,160_3,76.08,1.1285148545265198
150_3,160_4,76.45,1.1150716598510741
150_3,170_1,1.96,4.762744364929199
150_3,170_2,75.63,1.1359602152824402
150_3,170_3,75.97,1.1234340229034423
150_3,170_4,76.54,1.118169617843628
150_3,180_1,1.04,4.651388981628418
150_3,180_2,75.54,1.1528519775390624
150_3,180_3,75.96,1.1198497408866883
150_3,180_4,73.93,1.2372083787918091
150_3,190_1,3.81,4.540230448150635
150_3,190_2,75.72,1.1418888679504395
150_3,190_3,76.36,1.113425424861908
150_3,190_4,67.8,1.5160796382904054
150_3,200_1,2.99,4.50315260925293
150_3,200_2,75.89,1.1356120107650758
150_3,200_3,76.35,1.1165988123893738
150_3,200_4,57.01,2.038488589859009
150_3,210_1,6.68,4.416524432373047
150_3,210_2,75.15,1.152232883644104
150_3,210_3,76.67,1.108690472984314
150_3,210_4,43.84,2.6626723808288575
150_3,220_1,5.59,4.455786952209473
150_3,220_2,75.68,1.1568889617919922
150_3,220_3,76.37,1.1099845739364624
150_3,220_4,51.84,2.2580400604248045
150_3,230_1,5.8,4.434936358642578
150_3,230_2,76.67,1.1124786241531373
150_3,230_3,76.56,1.1073427758216858
150_3,230_4,58.91,1.912174619293213
150_3,240_1,7.31,4.384851121520996
150_3,240_2,76.44,1.1068371200561524
150_3,240_3,76.82,1.1074525126457215
150_3,240_4,66.98,1.4950051357269287
150_3,250_1,6.7,4.414702404785157
150_3,250_2,76.81,1.0942350343704224
150_3,250_3,76.49,1.1121602226257323
150_3,250_4,73.72,1.2148117884635925
150_3,260_1,6.57,4.4107884765625
150_3,260_2,76.4,1.1058061243057251
150_3,260_3,76.2,1.1184106285095214
150_3,260_4,75.87,1.1214063655853272
150_3,270_1,31.06,3.278759079360962
150_3,270_2,76.76,1.0989148176193237
150_3,270_3,76.53,1.1061171743392944
150_3,270_4,76.49,1.1128390655517577
150_3,280_1,76.4,1.1223143467903136
150_3,280_2,76.76,1.0976363309860229
150_3,280_3,76.8,1.0993068232536316
150_3,280_4,76.71,1.106707192325592
150_3,290_1,76.74,1.1047468883514404
150_3,290_2,76.68,1.1057776446342469
150_3,290_3,76.59,1.10537791557312
150_3,290_4,76.64,1.1087597958564759
150_3,300_1,76.66,1.1086857540130615
150_3,300_2,76.77,1.1021631676673889
150_3,300_3,76.9,1.1031554711341858
150_3,300_4,76.72,1.1073328355789185
150_3,50_1,1.0,356.01134267578124
150_3,50_2,45.19,2.9053769763946535
150_3,50_3,25.39,3.7832072803497314
150_3,50_4,19.05,3.8376718322753907
150_3,60_1,1.0,315.42614482421874
150_3,60_2,51.46,2.5725798286437986
150_3,60_3,30.68,3.5694152130126953
150_3,60_4,29.68,3.428085639190674
150_3,70_1,1.04,6.9980087554931645
150_3,70_2,60.31,2.106792223739624
150_3,70_3,40.63,3.1747527267456053
150_3,70_4,41.88,2.868528524398804
150_3,80_1,0.87,6.5862171134948735
150_3,80_2,62.11,1.9861599355697632
150_3,80_3,48.25,2.7381203536987306
150_3,80_4,49.1,2.487584125518799
150_3,90_1,1.0,34.0148609375
150_3,90_2,67.74,1.6392369731903076
150_3,90_3,55.56,2.2804721488952637
150_3,90_4,57.75,2.047084927749634
150_4,150_4,78.41,1.0357510371208192
150_4,160_1,1.07,4.644661106872559
150_4,160_2,78.43,1.0297848069190978
150_4,160_3,76.18,1.1275168066978454
150_4,160_4,78.95,1.012524167919159
150_4,170_1,1.09,4.824777154541016
150_4,170_2,78.7,1.0262703474998474
150_4,170_3,76.42,1.1071416410446167
150_4,170_4,77.69,1.068996474456787
150_4,180_1,2.0,4.617622245788574
150_4,180_2,78.36,1.0424595437049866
150_4,180_3,76.28,1.1156936937332154
150_4,180_4,70.96,1.3557790451049805
150_4,190_1,2.79,4.578451340484619
150_4,190_2,78.38,1.0409355694770812
150_4,190_3,76.54,1.1126030115127563
150_4,190_4,57.46,1.9571799537658692
150_4,200_1,3.06,4.604281337738037
150_4,200_2,78.73,1.0291452112197876
150_4,200_3,76.33,1.1134778474807738
150_4,200_4,37.18,2.9482184532165525
150_4,210_1,2.73,4.5354790740966795
150_4,210_2,78.21,1.042678106212616
150_4,210_3,77.46,1.080103626537323
150_4,210_4,20.31,3.752832317352295
150_4,220_1,2.31,4.564976804351807
150_4,220_2,78.15,1.0559341598510743
150_4,220_3,77.24,1.0825536151885986
150_4,220_4,28.99,3.3226253089904785
150_4,230_1,2.87,4.572762837982178
150_4,230_2,77.95,1.0503072570800782
150_4,230_3,77.45,1.0768077451705933
150_4,230_4,37.83,2.8557344718933106
150_4,240_1,2.92,4.569238482666016
150_4,240_2,77.46,1.069233734035492
150_4,240_3,77.47,1.064813486099243
150_4,240_4,53.63,2.0987820419311523
150_4,250_1,3.2,4.547720240783692
150_4,250_2,77.3,1.076606679534912
150_4,250_3,77.67,1.0632650052070618
150_4,250_4,68.54,1.425797603225708
150_4,260_1,3.37,4.573698238372803
150_4,260_2,77.29,1.0783285098075868
150_4,260_3,78.14,1.0503359910964967
150_4,260_4,74.84,1.1544875737190246
150_4,270_1,11.57,4.218012765502929
150_4,270_2,77.79,1.0630241762161254
150_4,270_3,77.9,1.0574323828697205
150_4,270_4,76.77,1.1001116864204408
150_4,280_1,77.65,1.0636433473587037
150_4,280_2,77.61,1.0614853318214417
150_4,280_3,77.81,1.0570928068161012
150_4,280_4,77.39,1.073810652923584
150_4,290_1,77.88,1.0614158252716064
150_4,290_2,77.69,1.0641339763641358
150_4,290_3,77.78,1.062996420288086
150_4,290_4,77.56,1.0685191714286804
150_4,300_1,77.65,1.065480977153778
150_4,300_2,77.95,1.0585644229888915
150_4,300_3,77.75,1.0624856513023377
150_4,300_4,77.57,1.0694316256523133
150_4,50_1,1.0,3699.110839453125
150_4,50_2,57.34,2.3008466136932375
150_4,50_3,21.27,3.8517631519317628
150_4,50_4,42.03,2.9182495971679687
150_4,60_1,1.0,4584.359321875
150_4,60_2,61.25,2.0323349531173704
150_4,60_3,28.99,3.635146076583862
150_4,60_4,53.99,2.3197862369537354
150_4,70_1,1.0,84.00304154052735
150_4,70_2,68.55,1.616789567565918
150_4,70_3,34.17,3.326118675613403
150_4,70_4,66.2,1.7118701911926268
150_4,80_1,0.96,1472.792519140625
150_4,80_2,71.53,1.4438287780761718
150_4,80_3,44.28,2.8516051021575928
150_4,80_4,70.1,1.4809436908721925
150_4,90_1,1.0,1058.564220703125
150_4,90_2,73.95,1.3120064785957337
150_4,90_3,53.17,2.287076851654053
150_4,90_4,73.33,1.325000654411316
160_1,160_1,77.49,0.9965641748428344
160_1,160_2,1.0,4.696089309692383
160_1,160_3,1.0,4.730751243591309
160_1,160_4,1.0,4.658433937072754
160_1,170_1,2.7,4.779819317626953
160_1,170_2,1.04,4.678668670654297
160_1,170_3,1.0,4.676028450012207
160_1,170_4,1.69,4.672587844848633
160_1,180_1,1.0,10.097606062316894
160_1,180_2,0.96,4.673503353118896
160_1,180_3,1.66,4.698791470336914
160_1,180_4,1.4,4.665077020263672
160_1,190_1,1.75,4.769962341308593
160_1,190_2,1.0,4.6969174118042
160_1,190_3,1.64,4.685041384124756
160_1,190_4,1.92,4.612862168884277
160_1,200_1,1.0,7.523384635925293
160_1,200_2,1.0,4.692311911773682
160_1,200_3,1.0,4.6941370628356935
160_1,200_4,1.39,4.588747760009766
160_1,210_1,1.28,4.762806486511231
160_1,210_2,1.0,4.695716656494141
160_1,210_3,1.72,4.686878993988037
160_1,210_4,2.72,4.592050721740723
160_1,220_1,1.72,4.669038262939453
160_1,220_2,1.11,4.692781562805176
160_1,220_3,1.0,4.689183078002929
160_1,220_4,1.85,4.625561408996582
160_1,230_1,2.17,4.741146411132813
160_1,230_2,1.01,4.6898675048828125
160_1,230_3,0.99,4.697512400817871
160_1,230_4,1.33,4.617067009735107
160_1,240_1,1.12,4.751081561279297
160_1,240_2,1.48,4.694349702453613
160_1,240_3,1.46,4.668604499816895
160_1,240_4,1.07,4.627062983703613
160_1,250_1,2.46,4.617372666931153
160_1,250_2,1.3,4.668034557342529
160_1,250_3,1.0,4.690685250854492
160_1,250_4,1.57,4.663790380096436
160_1,260_1,2.51,4.656926065063477
160_1,260_2,1.0,4.695663595581054
160_1,260_3,1.0,4.693768626403808
160_1,260_4,1.26,4.670955577087402
160_1,270_1,2.53,4.595389822387696
160_1,270_2,1.0,4.672857353210449
160_1,270_3,1.0,4.672410050201416
160_1,270_4,0.96,4.690393249511719
160_1,280_1,1.11,4.66792243347168
160_1,280_2,1.51,4.672263193511963
160_1,280_3,1.06,4.688293223571777
160_1,280_4,1.64,4.684562658691406
160_1,290_1,1.5,4.6822683776855465
160_1,290_2,1.08,4.681576499938965
160_1,290_3,1.49,4.689171727752686
160_1,290_4,2.4,4.681021325683594
160_1,300_1,1.0,4.672293528747558
160_1,300_2,1.78,4.670304929351807
160_1,300_3,1.34,4.670178450012207
160_1,300_4,1.3,4.682483103942871
160_1,50_1,1.0,4.803054983520508
160_1,50_2,1.13,4.721044869995117
160_1,50_3,1.0,4.7177394714355465
160_1,50_4,1.0,4.678489053344727
160_1,60_1,1.47,4.646846267700195
160_1,60_2,1.0,4.671325764465332
160_1,60_3,1.04,4.68511573638916
160_1,60_4,1.0,4.665990673828125
160_1,70_1,1.0,4.603347983551026
160_1,70_2,1.0,4.685623401641846
160_1,70_3,1.0,4.707944630432129
160_1,70_4,1.0,4.7003255996704105
160_1,80_1,1.01,4.618486601257324
160_1,80_2,1.01,4.666562311553955
160_1,80_3,1.26,4.685141432189941
160_1,80_4,1.0,4.680929499816894
160_1,90_1,1.2,4.635282057952881
160_1,90_2,1.31,4.690634663391113
160_1,90_3,1.0,4.711808784484863
160_1,90_4,0.99,4.681983095550537
160_2,160_2,78.22,1.0183329075813294
160_2,160_3,76.91,1.077396088218689
160_2,160_4,78.74,1.0187216116905213
160_2,170_1,1.13,4.767946415710449
160_2,170_2,78.55,1.0080008414268493
160_2,170_3,77.18,1.0713144587516785
160_2,170_4,77.06,1.0892092906951905
160_2,180_1,1.26,4.6744968154907225
160_2,180_2,78.27,1.0150117230415345
160_2,180_3,76.84,1.0740392051696777
160_2,180_4,70.23,1.412350938796997
160_2,190_1,1.39,4.590261393737793
160_2,190_2,78.19,1.018962643432617
160_2,190_3,76.91,1.0816315498352052
160_2,190_4,55.9,2.092746430206299
160_2,200_1,2.09,4.584525579833985
160_2,200_2,78.81,1.0126280297279358
160_2,200_3,76.6,1.0810961822509766
160_2,200_4,34.71,3.1298887496948242
160_2,210_1,3.19,4.557792406463623
160_2,210_2,78.06,1.0226515034675598
160_2,210_3,77.48,1.04557847366333
160_2,210_4,19.18,3.849663175201416
160_2,220_1,2.41,4.570663761138916
160_2,220_2,78.37,1.0235260009765625
160_2,220_3,77.6,1.0536672806739806
160_2,220_4,27.56,3.45433316116333
160_2,230_1,2.64,4.5609595008850095
160_2,230_2,78.39,1.021339078617096
160_2,230_3,77.45,1.0470404615402222
160_2,230_4,37.35,2.951765578842163
160_2,240_1,3.48,4.538808305358887
160_2,240_2,77.8,1.0432918334960937
160_2,240_3,77.93,1.040746417236328
160_2,240_4,53.87,2.125591466712952
160_2,250_1,3.27,4.561134143066406
160_2,250_2,77.44,1.0514680607795714
160_2,250_3,77.98,1.0328764143943787
160_2,250_4,69.2,1.4045605302810669
160_2,260_1,3.54,4.553218349456787
160_2,260_2,77.68,1.053389880180359
160_2,260_3,78.27,1.0247537585258484
160_2,260_4,75.16,1.1294758995056153
160_2,270_1,10.64,4.317667852783203
160_2,270_2,77.9,1.0378976592063904
160_2,270_3,77.98,1.0312037177085875
160_2,270_4,77.1,1.0740391418457031
160_2,280_1,78.0,1.0368455975532531
160_2,280_2,77.86,1.0356614605903625
160_2,280_3,78.0,1.0313152988433838
160_2,280_4,77.7,1.049768487739563
160_2,290_1,78.03,1.0359417324066162
160_2,290_2,77.95,1.0392723084449769
160_2,290_3,77.87,1.0364859276771545
160_2,290_4,77.9,1.0445559432983398
160_2,300_1,78.01,1.0396951831817627
160_2,300_2,78.07,1.0344045570373535
160_2,300_3,77.86,1.0377269075393676
160_2,300_4,77.9,1.0426024225234984
160_2,50_1,1.0,63991.1248875
160_2,50_2,53.17,2.5506042091369627
160_2,50_3,24.24,3.9251847145080565
160_2,50_4,34.88,3.2917779731750487
160_2,60_1,1.0,21984.83429375
160_2,60_2,59.21,2.272410657119751
160_2,60_3,27.05,3.8296917583465575
160_2,60_4,47.56,2.7102073833465576
160_2,70_1,1.0,239.0734501953125
160_2,70_2,67.41,1.7600301427841187
160_2,70_3,32.71,3.488364490509033
160_2,70_4,60.83,2.0434941799163817
160_2,80_1,1.0,662.5639603515625
160_2,80_2,69.66,1.5948503227233888
160_2,80_3,45.57,2.915290616607666
160_2,80_4,65.11,1.7537761562347411
160_2,90_1,1.0,1079.593526953125
160_2,90_2,72.7,1.4068117679595946
160_2,90_3,50.69,2.523002894592285
160_2,90_4,70.18,1.5088646404266357
160_3,160_3,78.49,1.0053860270500183
160_3,160_4,77.62,1.06988468542099
160_3,170_1,2.93,4.666848292541504
160_3,170_2,76.83,1.1005212295532227
160_3,170_3,77.27,1.0693434585571289
160_3,170_4,77.56,1.0801434230804443
160_3,180_1,2.08,4.610101170349121
160_3,180_2,76.62,1.1037534099578858
160_3,180_3,77.19,1.0694820753097534
160_3,180_4,75.35,1.1648760580062867
160_3,190_1,3.96,4.545273907470703
160_3,190_2,76.77,1.0967825650215148
160_3,190_3,77.66,1.0647967518806458
160_3,190_4,70.02,1.395243196105957
160_3,200_1,3.62,4.478963484954834
160_3,200_2,77.04,1.0888541862487793
160_3,200_3,77.38,1.0718761597633362
160_3,200_4,60.97,1.8206773670196532
160_3,210_1,5.24,4.396374719238281
160_3,210_2,76.5,1.0988679314613343
160_3,210_3,77.86,1.06052069606781
160_3,210_4,48.72,2.4191618350982664
160_3,220_1,5.55,4.429897130584717
160_3,220_2,76.79,1.1094382968902587
160_3,220_3,77.45,1.067683430480957
160_3,220_4,55.71,2.0547710052490236
160_3,230_1,7.6,4.340439443206787
160_3,230_2,77.61,1.0659915515899658
160_3,230_3,77.43,1.0598482048034668
160_3,230_4,62.5,1.7156944311141968
160_3,240_1,9.53,4.2781225769042965
160_3,240_2,77.86,1.0594061321258545
160_3,240_3,77.81,1.0578613474845886
160_3,240_4,69.42,1.3837931274414061
160_3,250_1,7.22,4.388947499084472
160_3,250_2,77.83,1.055010765838623
160_3,250_3,77.53,1.0623658712387085
160_3,250_4,74.99,1.1485984886169434
160_3,260_1,7.88,4.326698924255371
160_3,260_2,77.67,1.060015505027771
160_3,260_3,77.56,1.0728042167663574
160_3,260_4,77.08,1.0709571024894715
160_3,270_1,34.61,3.1041625545501708
160_3,270_2,77.92,1.054081413269043
160_3,270_3,77.66,1.0613236023902892
160_3,270_4,77.52,1.0667674085617065
160_3,280_1,77.24,1.0790166425704957
160_3,280_2,77.79,1.0543967008590698
160_3,280_3,77.95,1.057031499671936
160_3,280_4,77.85,1.0625889804840087
160_3,290_1,77.86,1.0610399792671203
160_3,290_2,77.81,1.0596262901306153
160_3,290_3,77.82,1.0596900979042054
160_3,290_4,77.75,1.0637361594200134
160_3,300_1,77.8,1.065124956035614
160_3,300_2,77.98,1.0568507300376893
160_3,300_3,77.89,1.0576583174705505
160_3,300_4,77.7,1.062192992401123
160_3,50_1,1.0,267.4256919921875
160_3,50_2,48.44,2.8353137435913087
160_3,50_3,26.39,3.7820893783569334
160_3,50_4,18.78,3.8410324199676515
160_3,60_1,1.0,1311.780219140625
160_3,60_2,52.44,2.562764242553711
160_3,60_3,38.06,3.5009214530944823
160_3,60_4,29.2,3.424138132095337
160_3,70_1,1.08,12.03569769592285
160_3,70_2,61.43,2.0383144027709963
160_3,70_3,40.66,3.2478088287353515
160_3,70_4,42.41,2.8405172306060793
160_3,80_1,1.0,50.155363214111325
160_3,80_2,62.0,1.9460300399780273
160_3,80_3,51.0,2.703767999267578
160_3,80_4,49.55,2.44594154586792
160_3,90_1,1.0,171.1097958251953
160_3,90_2,68.02,1.6230778663635255
160_3,90_3,56.97,2.2975901275634767
160_3,90_4,57.41,2.0735156524658205
160_4,160_4,78.5,1.0234559156417846
160_4,170_1,1.84,4.734731333160401
160_4,170_2,78.8,1.0147572389602662
160_4,170_3,77.64,1.0568227605819702
160_4,170_4,78.74,1.001880918741226
160_4,180_1,1.38,4.590678690338135
160_4,180_2,78.48,1.0269105434417725
160_4,180_3,77.84,1.0471691884040832
160_4,180_4,75.81,1.1235497817993163
160_4,190_1,5.07,4.532577742767334
160_4,190_2,78.64,1.0215528985977174
160_4,190_3,77.82,1.0548676852226258
160_4,190_4,69.33,1.3987905754089356
160_4,200_1,3.72,4.518460999298096
160_4,200_2,78.57,1.0161945295333863
160_4,200_3,77.94,1.0427102405548097
160_4,200_4,56.54,1.981636618423462
160_4,210_1,6.75,4.407265578460693
160_4,210_2,78.35,1.0252876702308655
160_4,210_3,78.54,1.028083459854126
160_4,210_4,40.23,2.755128130722046
160_4,220_1,3.77,4.49159054107666
160_4,220_2,78.13,1.0335161938667297
160_4,220_3,78.23,1.0316606345176698
160_4,220_4,48.55,2.3368288864135742
160_4,230_1,4.58,4.5294828125
160_4,230_2,78.6,1.0118113673210145
160_4,230_3,78.24,1.0247446811676026
160_4,230_4,56.29,1.9714357524871826
160_4,240_1,5.24,4.507574127197266
160_4,240_2,78.53,1.0181533917427064
160_4,240_3,78.4,1.020742438030243
160_4,240_4,66.85,1.4905325759887695
160_4,250_1,5.24,4.478504832458496
160_4,250_2,78.41,1.0164395957946777
160_4,250_3,78.2,1.0221515040397644
160_4,250_4,74.62,1.1586811764717102
160_4,260_1,5.62,4.517625479888916
160_4,260_2,78.19,1.019133261680603
160_4,260_3,78.64,1.0181292793273926
160_4,260_4,77.44,1.041932670211792
160_4,270_1,26.55,3.481136951828003
160_4,270_2,78.49,1.011097728729248
160_4,270_3,78.68,1.0129934469223023
160_4,270_4,78.12,1.0270943989753722
160_4,280_1,78.17,1.0324935341835022
160_4,280_2,78.44,1.0097952843666076
160_4,280_3,78.73,1.011091361141205
160_4,280_4,78.45,1.0182561350822448
160_4,290_1,78.6,1.0159243089675902
160_4,290_2,78.61,1.0143495642662048
160_4,290_3,78.65,1.0142047813415527
160_4,290_4,78.54,1.0176261993408202
160_4,300_1,78.47,1.016969944190979
160_4,300_2,78.88,1.0122334798812866
160_4,300_3,78.62,1.0136102586746216
160_4,300_4,78.65,1.0167197191238404
160_4,50_1,1.0,1947.399286328125
160_4,50_2,54.57,2.436252518081665
160_4,50_3,26.35,3.7569548946380613
160_4,50_4,32.68,3.270126411819458
160_4,60_1,1.0,4922.87640859375
160_4,60_2,57.6,2.196516918182373
160_4,60_3,32.13,3.4821146129608156
160_4,60_4,47.51,2.598515156555176
160_4,70_1,1.02,57.17344544677734
160_4,70_2,67.54,1.6926397954940795
160_4,70_3,39.35,3.1303056632995605
160_4,70_4,61.04,1.9592352819442749
160_4,80_1,1.0,217.99764990234374
160_4,80_2,70.05,1.5387945541381836
160_4,80_3,49.27,2.6365046054840087
160_4,80_4,64.81,1.7130754114151001
160_4,90_1,1.0,115.90302127685547
160_4,90_2,72.68,1.3747360790252685
160_4,90_3,55.5,2.215325125694275
160_4,90_4,70.43,1.4435904136657716
170_1,170_1,77.33,1.0101008191108705
170_1,170_2,1.27,4.666916609191895
170_1,170_3,1.04,4.67624486541748
170_1,170_4,1.52,4.6513007019042965
170_1,180_1,2.38,4.6087958679199215
170_1,180_2,1.0,4.67884017868042
170_1,180_3,1.0,4.667943122863769
170_1,180_4,3.02,4.61161637802124
170_1,190_1,4.0,4.4989186416625975
170_1,190_2,1.74,4.658381449890137
170_1,190_3,1.0,4.674080776214599
170_1,190_4,3.5,4.553908409118653
170_1,200_1,2.01,4.6821216979980465
170_1,200_2,1.0,4.668421449279785
170_1,200_3,1.0,4.658411308288574
170_1,200_4,3.4,4.592551861572265
170_1,210_1,4.65,4.470419772338867
170_1,210_2,1.05,4.659530946350098
170_1,210_3,1.0,4.675584471130371
170_1,210_4,4.22,4.439968637084961
170_1,220_1,6.15,4.532754761505127
170_1,220_2,1.07,4.649360893249511
170_1,220_3,1.0,4.656671042633056
170_1,220_4,1.66,4.555710574340821
170_1,230_1,4.21,4.603539426422119
170_1,230_2,1.07,4.656347055053711
170_1,230_3,1.58,4.650622152709961
170_1,230_4,1.27,4.611588793945312
170_1,240_1,8.16,4.317990630340576
170_1,240_2,1.0,4.671872886657715
170_1,240_3,1.0,4.649526835632324
170_1,240_4,3.62,4.60765015258789
170_1,250_1,2.44,4.521067945098877
170_1,250_2,1.04,4.656752850341797
170_1,250_3,1.0,4.650057569122314
170_1,250_4,1.12,4.628069618225098
170_1,260_1,2.88,4.525452416992188
170_1,260_2,1.0,4.659711819458008
170_1,260_3,1.0,4.683109669494629
170_1,260_4,1.0,4.665283380889893
170_1,270_1,1.58,4.5998017288208
170_1,270_2,1.0,4.663985246276855
170_1,270_3,1.0,4.669653971862793
170_1,270_4,1.0,4.654616881561279
170_1,280_1,1.0,4.680276538085938
170_1,280_2,1.0,4.660087635803222
170_1,280_3,1.0,4.662649575805664
170_1,280_4,1.0,4.676450297546387
170_1,290_1,1.0,4.671593049621582
170_1,290_2,1.0,4.655578774261475
170_1,290_3,1.0,4.658515121459961
170_1,290_4,1.0,4.6702247207641605
170_1,300_1,1.0,4.664124308013916
170_1,300_2,1.0,4.660185842895507
170_1,300_3,1.0,4.656846559143067
170_1,300_4,1.0,4.663919821166992
170_1,50_1,1.0,4.66922523651123
170_1,50_2,1.35,4.665909059906006
170_1,50_3,1.14,4.67493683013916
170_1,50_4,1.0,4.638641528320313
170_1,60_1,1.0,4.605189277648925
170_1,60_2,1.43,4.650222755432129
170_1,60_3,1.0,4.66129582824707
170_1,60_4,1.0,4.635200238037109
170_1,70_1,1.6,4.604063034057617
170_1,70_2,1.0,4.655438008117676
170_1,70_3,1.06,4.6526424629211425
170_1,70_4,1.0,4.64662282409668
170_1,80_1,1.0,4.620950909423828
170_1,80_2,1.0,4.646630778503418
170_1,80_3,2.07,4.6433235511779785
170_1,80_4,1.0,4.633687752532959
170_1,90_1,1.0,4.630899149322509
170_1,90_2,1.12,4.672201399230957
170_1,90_3,1.0,4.659837042236328
170_1,90_4,1.0,4.636227058410644
170_2,170_2,78.09,1.031330039215088
170_2,170_3,77.28,1.0576947531700134
170_2,170_4,77.28,1.077284846496582
170_2,180_1,1.13,4.7046256965637205
170_2,180_2,78.72,1.0133543486595153
170_2,180_3,77.1,1.0606848653793335
170_2,180_4,70.3,1.4067322479248048
170_2,190_1,1.76,4.592722818756103
170_2,190_2,78.71,1.0086977672576904
170_2,190_3,77.41,1.0571525787353515
170_2,190_4,55.29,2.1035098388671876
170_2,200_1,2.43,4.583868812561035
170_2,200_2,78.8,1.003232747554779
170_2,200_3,76.54,1.0791347479820252
170_2,200_4,34.25,3.1499511775970457
170_2,210_1,2.67,4.579014530944824
170_2,210_2,78.73,1.0080718169212342
170_2,210_3,77.85,1.0369451856613159
170_2,210_4,18.83,3.865996614074707
170_2,220_1,1.76,4.585340969848633
170_2,220_2,78.58,1.0146351630210877
170_2,220_3,78.11,1.0391492391586303
170_2,220_4,26.22,3.520175461959839
170_2,230_1,2.71,4.560861442565918
170_2,230_2,78.61,1.0085794465065003
